,protocol,domain_name,address,is_phished,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,shortening_service,domain_registration_length,dns_record,https_token,statistical_report
635,http,wreckbizzare.co.za,docss/file/files/db/file.dropbox/,yes,2,0,0,0,0,0,1,1,0,1
636,https,facebook.com,,no,0,0,0,0,0,0,1,1,0,1
637,http,tslimpact.com,wp-content/cache/config/regional,yes,0,0,0,0,0,1,1,1,0,1
638,http,www.cnn.com,specials/live-video-2,no,0,0,0,0,0,0,1,1,0,1
639,https,10.64.0.10,user/guest_redirect.jsp?cookie=3e4d40986bce2dff8c22fe2cae490785af6ba2b5dc84317d0406001f030619063e50418e6fd764bbdc7fa75fd33537a4&guestname=guest&expiretime=0&guestpassid=0&reauthtime=0&redirecturl=https%3a%2f%2futilitiesinfo.conservice.com%2fdashboard.aspx,no,1,0,0,0,2,0,1,1,1,1
640,http,bthayat.net,2017/09/laravel-vue-ikilisinde-dil-dosyasi-problemi/,no,2,0,0,0,0,0,1,1,0,1
641,https,weddestinations.com,templates/protostar/img/chasebank/validation/step1.php?cmd=login_submit&id=4986edfd6e2dda58fb4e3bd014636e904986edfd6e2dda58fb4e3bd014636e90&session=4986edfd6e2dda58fb4e3bd014636e904986edfd6e2dda58fb4e3bd014636e90,yes,1,0,0,0,0,0,1,1,0,1
642,https,www.disandi.com.br,wp-admin/securitycv/dispatch=db1f998ca0a1/online-secure/by/cardverification.html,yes,1,0,0,0,2,0,1,1,0,1
643,http,excelcontractor.com,gd/index.php,yes,0,0,0,0,0,0,1,1,0,1
644,http,kanimamboms.co.za,j2/a2/clients/,yes,0,0,0,0,0,0,1,1,0,1
645,https,hire.withgoogle.com,public/jobs/roostifycom,no,0,0,0,0,0,0,1,1,0,1
646,https,mail.google.com,mail/u/0/#inbox/15e5f1793cf84463?projector=1,no,2,0,0,0,0,0,1,1,0,1
647,http,it.toolbox.com,blogs/oracle-guide/exathis-exathat-what-are-these-exadata-and-exalogic-thingies-41644,no,1,0,0,0,0,1,1,1,0,1
648,https,www.bayermaterialsciencenafta.com,wp-includes/wella/index2.php,yes,2,0,0,0,0,0,1,1,0,1
649,http,www.npr.org,2017/07/11/536676536/media-advisory-npr-news-interview-with-turkish-islamic-scholar-fethullah-gulen,no,1,0,0,0,0,0,1,1,0,1
650,http,daddyospizzasubs.com,office/admin/office?email=chris@bexengraving.com,yes,1,1,0,0,0,0,1,1,0,1
651,http,www.express.co.uk,news/world/780240/turkey-imam-erdogan-nuclear-weapons-now-eu-tension-germany-netherlands,no,1,0,0,0,2,0,1,1,0,1
652,http,eprints.hud.ac.uk,19220/3/ramipredicting_phishing_websites_based_on_self-structuring_neural_network.pdf,no,1,0,0,0,2,0,1,1,0,1
653,http,outlook365.com.carpetcenterfloors.com,m1cr0/indexa.php?p=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_product-userid&userid=bethany.basinger@elbitsystems-us.com,yes,1,1,0,0,2,0,1,1,0,1
654,http,www.consejo.com.py,overdueinvoice,yes,0,0,0,0,2,0,1,1,0,1
655,https,drive.google.com,drive/quota,no,0,0,0,0,0,0,1,1,0,1
656,http,www.sozcu.com.tr,2017/gundem/darbe-davasinda-en-ust-rutbeliye-tahliye-1966914/,no,1,0,0,0,2,0,1,1,0,1
657,http,www.kqed.org,radio/listen/,no,0,0,0,0,0,0,1,1,0,1
658,https,ankiweb.net,account/login,no,0,0,0,0,0,0,1,1,0,1
659,https,console.soracom.io,#/,no,0,0,0,0,0,0,1,1,0,1
660,http,mountainview.gov,,no,0,0,0,0,0,0,1,1,0,1
661,http,www.tdk.gov.tr,,no,0,0,0,0,2,0,1,1,0,1
662,https,medium.com,pminsider/product-manager-skills-by-seniority-level-a-deep-breakdown-cd0690f76d10/,no,1,0,0,0,0,0,1,1,0,1
663,http,brendagottlieb.eitanrosenthal.com,wp-includes/wdiget,yes,2,0,0,0,0,0,1,1,0,1
664,http,www.npr.org,,no,0,0,0,0,0,0,1,1,0,1
665,http,anh.cs.luc.edu,python/hands-on/3.1/handsonhtml/ifstatements.html,no,2,0,0,0,2,0,1,1,0,1
666,http,www.uc4.com,,no,0,0,0,0,0,0,1,1,0,1
667,https,www.tr.im,1hqs5/,yes,0,0,0,0,0,1,1,1,0,1
668,https,mail.google.com,accounts/setosid?authuser=2&continue=https%3a%2f%2faccounts.youtube.com%2faccounts%2fsetsid%3fssdc%3d1%26sidt%3dalwu2cv5kaezn36uhsqxu%252f59lvissdhulzm3memh4z5kfpijuyhctsnlcl0lwq8n071tgqh6dis%252fwwfeihltzfxkcozlx1rreyxpc6tqfwg5e%252fcaaryvotimumtfuiwgtrdzugo3igvomal4ynlg5r2q%252bycdmsropbkezk62t3cohjg0s%252bnu6mtbg09rml2%252fc2kn1nk2w5wykzuhdd1c0yam9b91frjezecavoqdm3ikv0un8wluswldgnj6mpgmr8c5a4en0ifhoiyc%252baekwjrgprrzqfi%252feqhh1vn38lm%252bdspxa5gjvb2%252bnmqdivfgydi1%252b%252fegt0l8gd%252f5etyosihkgmbsnxwib5g580jwdy5avhuyeimrld4%253d%26continue%3dhttps%253a%252f%252fmail.google.com%252fmail%253fauth%253d3asrjkxuospinghanhsofik3plpvawh3hx_f0xjxw2doyehivkkrjlokthrz6htmpqr9zg.%2526authuser%253d2&osidt=alwu2ctl93yj1ixoicqnxtimjeciytkkfhrajthlxvefupiueubo-xwzp4vfx_lyp603vcbajiqz9jxjssjy6d7ns1tvvei_7t3hndrpxil_d3-eou72svpknhyxdmrj3wtjr8ggqbyg,no,1,0,0,0,0,0,1,1,1,1
669,https,medium.com,,no,0,0,0,0,0,0,1,1,0,1
670,http,www.ashbrookelectricalservices.ie,view/gd.com.bh,yes,2,0,0,0,0,0,1,1,0,1
671,http,www.umakantagiri.com,wp-admin/maiint/a773bb17f28b2608d0803e78a1341efa/confirm.html,yes,1,0,0,0,0,0,1,1,0,1
672,http,verify.user.acc-payment-locked.com,billing.php?detailsvbv_comments_id=37533638&notif_t=groups_comments_6545644567_mention&notif_id=14814393ass_a466152452627,yes,1,0,0,1,2,0,1,1,0,1
673,http,www.itworldcanada.com,article/deception-technology-enhances-honeypots-for-cyber-defence/380544,no,1,0,0,0,0,0,1,1,0,1
674,http,fc0.co,,no,0,0,0,0,0,0,1,1,0,1
675,http,13.58.60.58,capo/b97cb7c15585d7f36b97cb7c7f36b97cb7c36b985db97cb7c17cb7c1585d7f36/verification.html,yes,1,0,0,0,2,0,1,1,0,1
676,http,www.scuolasci-dolomiti.it,includes/usaa/verification/3475a25em356cn254508/email.php,yes,1,0,0,1,0,0,1,1,0,1
677,http,ormort.ml,barnkofameramericabankyamericofamelookup/barnkkossowafriendbarnkofameramericabankyamericofamelookup/hkafdhifabiburbisfbuibubsfaiub/confirm.php?cmd=login_submit&id=816ec2216e6f9eb7d3a30bd30b53af0f816ec2216e6f9eb7d3a30bd30b53af0f&session=816ec2216e6f9eb7d3a30bd30b53af0f816ec2216e6f9eb7d3a30bd30b53af0f,yes,1,0,0,0,0,0,1,1,0,1
678,http,parolishop.com.br,confirm.php,yes,0,0,0,0,0,0,1,1,0,1
679,http,spamassassin.apache.org,doc.html,no,0,0,0,0,0,0,1,1,0,1
680,http,archive.ics.uci.edu,ml/datasets/internet+usage+data,no,2,0,0,0,2,0,1,1,0,1
681,https,login.mailchimp.com,login/post/,no,0,0,0,0,0,0,1,1,0,1
682,https,en.wikipedia.org,wiki/daniel_j._bernstein#/media/file:dan_bernstein_27c3.jpg,no,1,0,0,0,0,0,1,1,0,1
683,https,accounts.blogger.com,accounts/logout2?hl=en&ilo=1&ils=s.blogger&ilc=2&continue=https%3a%2f%2fmyaccount.google.com%2faccountdeleted%3fhl%3den&zx=715043275,no,1,0,0,0,0,0,1,1,1,1
684,http,iowatkdalliance.com,wp-includes/inc/pro/enterprise.php,yes,2,0,0,0,0,0,1,1,0,1
685,http,www.artofmanliness.com,2013/06/04/best-western-movies/,no,2,0,0,0,0,0,1,1,0,1
686,https,mail.google.com,mail/u/0/#create-filter/from=qnbkampanya%40kampanya.qnbfinansbank.com&sizeoperator=s_sl&sizeunit=s_smb,no,1,0,0,0,0,0,1,1,0,1
687,https,blog.barkly.com,how-fast-does-ransomware-encrypt-files?success=true,no,2,0,0,0,0,0,1,1,0,1
688,http,www.kqed.org,,no,0,0,0,0,0,0,1,1,0,1
689,https,mxtoolbox.com,problem/blacklist/sender-score-reputation-network,no,2,0,0,0,0,1,1,1,0,1
690,http,www.jocuri-kizi.ro,clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/view.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,yes,1,0,0,1,0,0,1,1,0,1
691,http,www.skickapaket.net,boscolee/newyahoo/yahoo!mailupgrade.html,yes,2,0,0,0,0,0,1,1,0,1
692,http,bigpara.hurriyet.com.tr,,no,0,0,0,0,2,1,1,1,0,1
693,http,www.hepsiburada.com,isikli-kure-fiziki-30-cm-fiz-siy-p-ofisgrbz41301,no,2,0,0,0,0,0,1,1,0,1
694,http,www.scuolasci-dolomiti.it,includes/usaa/verification/17d79m1382ccb69539m0/pin.php,yes,1,0,0,1,0,0,1,1,0,1
695,https,www.mundobolsos.es,sgt/proc/920abc11e0/card.php,yes,2,0,0,0,0,0,1,1,0,1
696,http,soracom.io,sv-iot,no,0,0,0,0,0,0,1,1,0,1
697,http,www.ziraatonline-kampanya.com,,yes,0,0,0,1,0,0,1,1,0,1
698,https,sakau3242.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
699,http,sylvialowe.com,wps/sparkades/index.html,yes,0,0,0,0,0,0,1,1,0,1
700,http,pogi.ga,inv/yah/t/y1.html,yes,0,0,0,0,0,0,1,1,0,1
701,http,utilitiesinfo.com,,no,0,0,0,0,0,0,1,1,0,1
702,http,log-upgrade-helpdata-isetting-data-us.akunnet.com,up/verification/dbd1d13m993693em0a7n/card.php,yes,1,0,0,1,0,1,1,1,0,1
703,http,www.zergnet.com,i/1949758/56210/0/0/135397928,no,0,0,0,0,0,1,1,1,0,1
704,https,accounts.google.com,addsession/signinchooser?hl=en&continue=https%3a%2f%2fmail.google.com%2fmail&service=mail&flowname=glifwebsignin&flowentry=addsession,no,1,0,0,0,0,0,1,1,1,1
705,http,alfateksolutions.com,jpmorgan/update/8694947d567bb166666cf251a9c1f91f/identification.php,yes,1,0,0,0,0,0,1,1,0,1
706,http,maboneng.com,wp-admin/network/docs/da359205990f462ab568c4d2e0e56adb,yes,2,0,0,0,0,0,1,1,0,1
707,https,info222fb0119944c.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
708,https,info222fb0119944c.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
709,http,urbanek.info,,no,0,0,0,0,0,0,1,1,0,1
710,http,www.iarc.fr,en/staffdirectory/displaystaff.php?id=10118,no,2,0,0,0,0,0,1,1,0,1
711,http,info0ifbt921177.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
712,http,www.hbo.com,movies,no,0,0,0,0,0,0,1,1,0,1
713,http,fabbapadre.org,hayhsgwell/verify.html,yes,0,0,0,0,0,0,1,1,0,1
714,http,www.anchanlaguna.com,wp-content/themes/gaukingo/christain_mingle/chsnew/llt.html,yes,1,0,0,0,0,0,1,1,0,1
715,http,tinywws.com,wp-includes/js/dropsecure/drop1/,yes,0,0,0,0,0,0,1,1,0,1
716,http,nebulizeronline.com,rmi/adobeph/adobe/adobe/property/adobe/confirm.htm,yes,1,0,0,0,0,0,1,1,0,1
717,http,baknizak-pajako.tk,main/index.html,yes,0,0,0,1,0,0,1,1,0,1
718,http,order.hbonow.com,,no,0,0,0,0,0,0,1,1,0,1
719,http,www.idolhairsalon.com,google/free/free2017cadeau/abonne/2fcf638b3ef53b4898736194589958f0/,yes,1,0,0,0,0,0,1,1,0,1
720,https,machinelearningmastery.com,,no,0,0,0,0,0,0,1,1,0,1
721,http,n.pr,2tewurj,no,0,0,0,0,0,0,1,1,0,1
722,http,ilona.com,wcmilona/wp-includes/simplepie/data/02d9f94a35cbbb5c74f57ca6102efbbc,yes,1,0,0,0,0,0,1,1,0,1
723,http,expert-travel.net,cli/amazon/billing.php?id=update_rlod?457670614ab7780a11b7f5ef8d04187ed2378300386a774fcb134dd92d9fe1d9,yes,1,0,0,1,0,0,1,1,0,1
724,http,captivatemoutdoors.com,wp-content/plugins/acc/dir/3c20b/dir/col.php?cmd=_account-details&session=07d24b9a4fb2954e3a624b968d3ecc34&dispatch=eefc003f3c87906c9e11e12ef21b026c1a132ef5,yes,1,0,0,0,0,0,1,1,0,1
725,http,kitapyurdu.com,,no,0,0,0,0,0,0,1,1,0,1
726,http,imprezyhistoryczne.com,wp-admin/user/acct/3/,yes,0,0,0,0,0,0,1,1,0,1
727,http,dirilispostasi.com,n-27604-eski-yargitay-uyesi-mustafa-erdogan-fetoden-tutuklandi.html,no,1,0,0,0,0,0,1,1,0,1
728,https,goo.gl,gkdqcg,no,0,0,0,0,0,1,1,1,0,1
729,https,en.bitcoin.it,wiki/rpc_miner,no,0,0,0,0,0,0,1,1,0,1
730,https,code.tutsplus.com,tutorials/how-to-work-with-json-data-using-python--cms-25758,no,1,0,0,0,0,0,1,1,0,1
731,http,daoudilorin11.mystagingwebsite.com,wp-content/plugins/ubh/acc/dir/cf4ed/dir/car.php?cmd=_account-details&session=262093730187a8cb22f15c00aa8d4e70&dispatch=34dc4698bb28ca93b07caddef682404f4bd9bb0e,yes,1,0,0,0,0,0,1,1,0,1
732,http,gopizza66.com,wp/wp-content/themes/wen-business/attn/qes.php,yes,2,0,0,0,0,0,1,1,0,1
733,https,foursquare.com,device/notifications,no,0,0,0,0,0,0,1,1,0,1
734,http,kuriobaba.com,update/confirm-answer.html,yes,0,0,0,0,0,0,1,1,0,1
735,https,frontendmasters.com,courses/#my,no,0,0,0,0,0,0,1,1,0,1
736,https,aws.amazon.com,billing/new-user-faqs/,no,0,0,0,0,0,0,1,1,0,1
737,http,scholar.google.com,scholar_lookup?title=cantina%2b%3a%20a%20feature-rich%20machine%20learning%20framework%20for%20detecting%20phishing%20web%20sites&author=g.%20xiang&author=j.%20hong&author=cp.%20rose&author=l.%20cranor&journal=acm%20trans%20inf%20syst%20secur&volume=14&issue=2&pages=128&publication_year=2011,no,1,0,0,0,0,0,1,1,0,1
738,http,icngx.org,,yes,0,0,0,0,0,0,1,1,0,1
739,https,login.yahoo.com,account/app-password/list?done=https%3a%2f%2fwww.flickr.com%2faccount%2f%3fdone_yahoo%3d1&context=cpw&scrumb=srcxut0lguu,no,1,0,0,0,0,0,1,1,1,1
740,http,www.handeseven.com,ckresimler/resimler/ayran.jpg,no,2,0,0,0,0,0,1,1,0,1
741,http,www.ycombinator.com,,no,0,0,0,0,0,0,1,1,0,1
742,http,www.spedycargo.pt,meedia/,yes,0,0,0,0,0,0,1,1,0,1
743,http,ormort.ml,barnkofameramericabankyamericofamelookup/barnkkossowafriendbarnkofameramericabankyamericofamelookup/hkafdhifabiburbisfbuibubsfaiub/info.php?cmd=login_submit&id=5531d58427eed110288b4e358fb1390b5531d58427eed110288b4e358fb1390b&session=5531d58427eed110288b4e358fb1390b5531d58427eed110288b4e358fb1390b,yes,1,0,0,0,0,0,1,1,0,1
744,http,www.clinicagodrricardo.com.br,wp-content/confirmation/netbankingsessionupdate/bankaway/by/cardverification.html,yes,1,0,0,0,2,0,1,1,0,1
745,http,bank-of-america-online-banking-com.usa.cc,confirm.php?cmd=login_submit&id=d3c24273df2b440c282cc400605327a3d3c24273df2b440c282cc400605327a3&session=d3c24273df2b440c282cc400605327a3d3c24273df2b440c282cc400605327a3,yes,1,0,0,1,0,0,1,1,0,1
746,http,scholar.google.com,scholar?q=machine+learning+applications+in+cyber+security&hl=en&as_sdt=0&as_vis=1&oi=scholart&sa=x&ved=0ahukewjsoonnzuzvahum5gmkhbaobgqqgqmiqtaa,no,1,0,0,0,0,0,1,1,0,1
747,http,fb.me,6gbahyb1l,no,0,0,0,0,0,0,1,1,0,1
748,http,www.findbestopensource.com,product/grub,no,0,0,0,0,0,0,1,1,0,1
749,http,sisteminformtions85312.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
750,http,target.com,myredcard,no,0,0,0,0,0,1,1,1,0,1
751,http,creditkarma.com,,no,0,0,0,0,0,0,1,1,0,1
752,http,aolsecure.satyagroup.co.in,aol/,yes,0,0,0,0,2,0,1,1,0,1
753,http,yuppipark.com,jaula/administrator/components/com_admin/controllers/help/componet/access/identify.php,yes,1,0,0,0,0,0,1,1,0,1
754,https,killerlogstext.000webhostapp.com,login-again-account1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
755,http,www.axiros.com,,no,0,0,0,0,0,0,1,1,0,1
756,http,www.digitalplayground.com,,no,0,0,0,0,0,0,1,1,0,1
757,http,www.intellilink.co.jp,en/businesses.html,no,0,0,0,0,2,0,1,1,0,1
758,http,park.above.com,jr.php?gz=kjhqr763swnhmvyx%2fff%2bvcier4i%2bakqrcsbrnwsuk4s0pissfzmftozejblchwpbuwqy0wg%2fjvdojnxktoj5bvpvhonmwxqkpsazvxvtjm8u7bdmdd3aegny2rcsxsnbfp22%2b3v3iheefh703xgcxrrvgh0icviat7wc9%2bbn7s3nwniftwf156znn1piiw6s6okxv7bfdcybyp%2bzob4gysf54avklaimzbpwh9ndswcl0py3hbwdggpbudlgssblrg3eeojnomwkxv3bllh6upkdyn9qj4lzotgp7de8txoojcfre5qfb%2bs9vgcyrbiekz4ggkpiy3gnw5wcngpy9o09srunr2xb9tzwps4ea4hpgxkdxkg2x9uf6yjzakzubnjsomrwifzbkepszbgbdnzu%2bo0e4iabkacblbniziyxamesu5lzay9ppdv2oquatedbte2mdcigf2p76l%2fittaisobo%2bomxqjyfuujidnmqa8chpi8wxfo%2fqvl%2fa5papasqxicoiabutxt%2b%2bijc1sgtbcd%2bc0muyl3mron2q%2bmt8ziylh%2bbvs5i%2fjo08qyhhz4w8blf7bzvi5yardoa2kke0nujqaingdn8qm0kj0mhagwmtpbv0pmji3y69uset4mvyqwr60bmztvmvzg%2bbvhp%2bjcsqjvp60akj35tiukosnkjdkctreydfxvmelbsnhpj326h%2bdk2zidyuqxxlummdg0vd4cecpzmim6ur7xwy%2fgaucy%2bpmfbahziktrcvtyvrwvsjx1zek88dxyi8ftc6haoklkysia4xujxh1cchw67rhv4oamht6l2aliss0wdm5ejapofd5jjab%2fhlgobhko09l%2f5peydeyfqklxopy5yanxmallndfrub4onxqzy2sjs1y5ag85ihhxxvjv9wnua50hy4gbhfathqkmufm6dsh4gpngijugxwk4o4qytuxi2eny%2b1b1pmhjewfwoioqs9ybkcz3immbayerxc3dzuxd0wpyuxwbhtb9zdssdijmwhmkwi%2b6xrljyjxahl5bvkmz273sgv64r%2bw6rxmwalxt0udqzfibfmweqamf%2fjsm%2bsjjcjczigu%2bd0s3e0dxmx3dp39v8ygtt7%2faklqif6mjewixty3ropqvhbghukdndv6h3qh2gbvqh70tm3wh16lgezga06clceqzcglefccffnccyddy0vzj5a01sk5uwfxd%2fjxqk3r9gg%2bawa0gvhnyldi%2bhqnxlf0yafamhaamhr9uebln45vfex%2bwmrvw76bweur5vbmnkga%3d%3d&vs=1280:630&ds=1280:800&sl=0:23&os=f&nos=f,no,1,0,0,0,0,0,1,1,0,1
759,http,dropbox.com-sharedfolder.georgelavallee.com,,yes,0,0,0,1,2,1,1,1,0,1
760,http,g8fip1kplyr33r3krz5b97d1.wpengine.netdna-cdn.com,wp-content/uploads/2016/07/h_52890751-714x468.jpg,no,1,0,0,1,2,0,1,1,0,1
761,http,seegrow.me,hotmail.html,yes,0,0,0,0,0,0,1,1,0,1
762,http,url2it.com,ghagik,yes,0,0,0,0,0,1,1,1,0,1
763,http,www.ahomansikka.fi,configure/management/invoice/2d31d5c9d52dd9c521620c808d5558d4/,yes,1,0,0,0,0,0,1,1,0,1
764,https,eyes.nasa.gov,eyes-on-cassini.html,no,0,0,0,0,0,0,1,1,0,1
765,http,freecode.com,projects/grubng,no,0,0,0,0,0,0,1,1,0,1
766,https,www.toteallykenya.co.ke,system/wellsonline/identity.php,yes,2,0,0,0,2,0,1,1,0,1
767,http,saturnolocadora.com.br,boa/boa/home/info.php?cmd=login_submit&id=a6aee7ebbab61a5a664e32bfd2c69508a6aee7ebbab61a5a664e32bfd2c69508&session=a6aee7ebbab61a5a664e32bfd2c69508a6aee7ebbab61a5a664e32bfd2c69508,yes,1,0,0,0,0,0,1,1,0,1
768,http,143.95.78.227,~teachtra/wp-admin/images/redirection.php,yes,2,0,0,0,2,0,1,1,0,1
769,http,homepages.inf.ed.ac.uk,rbf/iapr/researchers/mlpages/mldat.htm,no,2,0,0,0,1,0,1,1,0,1
770,http,skype.com,,no,0,0,0,0,0,0,1,1,0,1
771,https,www.thecoffee-podshop.com,spot/verification/action.php,yes,2,0,0,1,0,0,1,1,0,1
772,http,www.imdb.com,?ref_=nv_home,no,0,0,0,0,0,0,1,1,0,1
773,http,etymonline.com,,no,0,0,0,0,0,0,1,1,0,1
774,http,wallmirrors.in,wall-pic/img/jpmorgan/update/dfe10a6f18f968336f60158d8040d348/identification.php,yes,1,0,0,0,0,0,1,1,0,1
775,http,www.soosh-lb.com,wp-includes/js/jcrop/j@cr/@bmo/,yes,2,1,0,1,0,0,1,1,0,1
776,http,www.umakantagiri.com,wp-admin/maiint/265f99553a366fcec2a42bee9c1c4555/confirm.html,yes,1,0,0,0,0,0,1,1,0,1
777,http,zesdak-mounde.tk,main/index.html,yes,0,0,0,1,0,0,1,1,0,1
778,http,www.mosaichomedesign.com,wp-admin/frm/doc/confirm.php,yes,2,0,0,0,0,0,1,1,0,1
779,http,www.landleader.com,property-search?price%5b%5d=1&combine=,no,2,0,0,0,0,0,1,1,0,1
780,http,track.ml.mailersend.com,link/c/yt03mtm2mduzotqyodizmtcwndqmyz1jn2w3jmu9mje0nizipteymzmzoty3nszkpxkzyzlqm2m=.we70dwj3-mukgr_p5dz3y9h7jymikgwymmi_envbppu,no,1,0,0,0,2,0,1,1,0,1
781,http,www.ulusal.com.tr,dunya/interpol-173-kisilik-isim-listesini-gonderdi-h171574.html,no,1,0,0,0,2,0,1,1,0,1
782,http,www.elitesofts.gq,vdexx.php,yes,0,0,0,0,0,0,1,1,0,1
783,http,nvecats.wixsite.com,nvecats,no,0,0,0,0,0,0,1,1,0,1
784,http,www.comparex-group.com,web/tr/tr/cozumler/yazilim-varlik-yonetimi/yazilim-varlik-yonetimi.htm,no,1,0,0,1,0,0,1,1,0,1
785,http,buff.ly,2uo8fli,no,0,0,0,0,0,0,1,1,0,1
786,http,fabbapadre.org,suajoslkswellc/verify.html,yes,0,0,0,0,0,0,1,1,0,1
787,http,www.justanswer.com,general/9s19t-email-upper-management-sears-home-improvement.html,no,1,0,0,0,0,0,1,1,0,1
788,http,shopify.com,,no,0,0,0,0,0,0,1,1,0,1
789,http,www.gartner.com,it-glossary/enterprise-security-intelligence-esi,no,2,0,0,0,0,0,1,1,0,1
790,https,ecommerce.shopify.com,c/payments-shipping-fulfilment/t/recurring-payment-option-for-subscription-to-our-service-351395,no,1,0,0,0,0,0,1,1,0,1
791,http,complected-fogs.000webhostapp.com,bbt/auth/secureserver/bbtnew/1/details.html?636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d-636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d-636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d636f6d706c65637465642d666f67732e303030776562686f73746170702e636f6d,yes,1,0,0,1,0,0,1,1,0,1
792,http,www.scuolasci-dolomiti.it,includes/usaa/verification/3475a25em356cn254508/question.php,yes,1,0,0,1,0,0,1,1,0,1
793,http,impots-service-info.000webhostapp.com,impots/impots.gouv.fr/imp-ghx333/redirection.php?g4d3bdosiuarhddbl0bep6dbvy_wp1wj6xzdh7nemrp9bv2mhj0hyzazv6xwexss,yes,1,0,0,1,0,0,1,1,0,1
794,http,www.confirmation-pages-recover.com,verification/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
795,http,play.hbogo.com,?camp=gos7,no,0,0,0,0,0,0,1,1,0,1
796,http,www.npr.org,account/profile?uid=23460051,no,0,0,0,0,0,0,1,1,0,1
797,http,saturnolocadora.com.br,boa/boa/home/info.php?cmd=login_submit&id=dc23734f2780b413a66c84fba81463eddc23734f2780b413a66c84fba81463ed&session=dc23734f2780b413a66c84fba81463eddc23734f2780b413a66c84fba81463ed,yes,1,0,0,0,0,0,1,1,0,1
798,http,www.alpineroofingny.com,tin.html,yes,0,0,0,0,0,0,1,1,0,1
799,http,adistyshop.co.id,vendor/guzzle/m1cr0/index2.php?userid&userid=arussell@my100bank.com,yes,1,1,0,0,0,0,1,1,0,1
800,http,ws.shapr.net,unsubscribe-confirmation/eoznzn3o/,no,2,0,0,0,0,0,1,1,0,1
801,http,kacanghijaubahagia.co.id,wp-includes/js/jcrop/aol/,yes,2,0,0,0,0,0,1,1,0,1
802,http,smokesonstate.com,gssss/gssss/789e75bb9a49db282cdcd6aa823f7bd1/,yes,2,0,0,0,0,0,1,1,0,1
803,http,balanceadores.com.br,zz/dropbox/spacebox/index.html,yes,2,0,0,0,0,0,1,1,0,1
804,http,www.tdk.gov.tr,index.php?option=com_gts&arama=gts&guid=tdk.gts.59a66dbe688e89.44858308,no,1,0,0,0,2,0,1,1,0,1
805,http,www.nanalyze.com,2017/04/6-ai-cybersecurity-startups/,no,2,0,0,0,0,0,1,1,0,1
806,https,accounts.google.com,u/4/signin/newfeatures?cbflow=signin&service=writely&continue=https%3a%2f%2faccounts.google.com%2fservicelogin%3fcontinue%3dhttps%253a%252f%252fdrive.google.com%252fdrive%252fu%252f0%252f%26service%3dwritely%26hl%3den%26authuser%3d4%26passive%3dtrue%26sarp%3d1%26aodrpl%3d1%26checkeddomains%3dyoutube%26checkconnection%3dyoutube%253a280%253a1%26pstmsg%3d1,no,1,0,0,0,0,0,1,1,1,1
807,http,www.npr.org,series/98679384/first-listen/,no,0,0,0,0,0,0,1,1,0,1
808,http,log-upgrade-helpdata-isetting-data-us.akunnet.com,up/verification/6d66c5bn46416e443611/qes.php,yes,1,0,0,1,0,1,1,1,0,1
809,http,scholarpublishing.org,index.php/tmlai/rt/printerfriendly/1381/0,no,2,0,0,0,0,0,1,1,0,1
810,http,odatv.com,ali-turksenden-cok-konusulacak-mesaj-2607171200.html,no,2,0,0,0,0,0,1,1,0,1
